revision;totalFiles;nonJavaFiles;nonJavaEqualFiles;nonJavaMergedFiles;nonJavaFilesConfs;javaFiles;javaEqualFiles;javaMergedFiles;badParsedFiles;javaFilesConfsSS;javaFilesConfsUN;javaEqualConfs;mergeTime
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_8ef7291_82d30e3/rev_8ef7291-82d30e3.revisions;568;193;0;193;0;375;375;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_353792f_4e702e3/rev_353792f-4e702e3.revisions;567;190;0;190;0;377;377;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_8e9ecf3_92ef71a/rev_8e9ecf3-92ef71a.revisions;568;193;0;193;0;375;375;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_3fba6b3_2773dab/rev_3fba6b3-2773dab.revisions;568;193;0;193;0;375;375;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_2c855e1_ceda3de/rev_2c855e1-ceda3de.revisions;579;190;0;190;0;389;389;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_b5f1cb9_0a637cd/rev_b5f1cb9-0a637cd.revisions;578;190;0;190;0;388;388;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_d5ab28c_8b4ede7/rev_d5ab28c-8b4ede7.revisions;580;192;0;192;0;388;388;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_535d237_13d2fb2/rev_535d237-13d2fb2.revisions;580;192;0;192;0;388;388;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_4b65929_bd61a70/rev_4b65929-bd61a70.revisions;579;187;0;187;0;392;392;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_6558c81_cf322f5/rev_6558c81-cf322f5.revisions;578;185;0;185;0;393;393;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_9f67047_64e9496/rev_9f67047-64e9496.revisions;578;185;0;185;0;393;393;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_b05f38e_5bd8761/rev_b05f38e-5bd8761.revisions;580;192;0;192;0;388;388;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_212118a_4851d79/rev_212118a-4851d79.revisions;578;185;0;185;0;393;393;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_0ad4d55_dcdc78b/rev_0ad4d55-dcdc78b.revisions;513;152;0;152;0;361;361;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_60bbedc_907ddc1/rev_60bbedc-907ddc1.revisions;513;152;0;152;0;361;361;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_5c7ccff_10b5210/rev_5c7ccff-10b5210.revisions;513;152;0;152;0;361;361;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_044479d_d7d0ee5/rev_044479d-d7d0ee5.revisions;513;152;0;152;0;361;361;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_27fcd0d_a01ab65/rev_27fcd0d-a01ab65.revisions;533;152;0;152;0;381;381;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_b6b0a26_2e39388/rev_b6b0a26-2e39388.revisions;533;152;0;152;0;381;381;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_ade30b5_5cb81b3/rev_ade30b5-5cb81b3.revisions;533;152;0;152;0;381;381;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_5c2f695_8404f74/rev_5c2f695-8404f74.revisions;533;152;0;152;0;381;381;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_132616d_c020fb3/rev_132616d-c020fb3.revisions;533;152;0;152;0;381;381;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_ba0ec20_818d23f/rev_ba0ec20-818d23f.revisions;584;192;0;192;0;392;387;2;3;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_ef66a07_14e7fde/rev_ef66a07-14e7fde.revisions;580;192;0;192;0;388;388;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_b8269eb_41cee18/rev_b8269eb-41cee18.revisions;513;152;0;152;0;361;361;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_8872562_bc1ecdc/rev_8872562-bc1ecdc.revisions;583;192;0;192;0;391;387;1;3;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_ee9f280_6714fa4/rev_ee9f280-6714fa4.revisions;533;152;0;152;0;381;381;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_0d59e55_6c0acd3/rev_0d59e55-6c0acd3.revisions;534;152;0;152;0;382;380;1;1;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_72b588a_0567e01/rev_72b588a-0567e01.revisions;541;152;0;152;0;389;332;55;2;1;231;1;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_0567e01_bd896a4/rev_0567e01-bd896a4.revisions;538;150;0;150;0;388;388;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_2360a23_19f8122/rev_2360a23-19f8122.revisions;513;152;0;152;0;361;361;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_19f8122_ef2f1c1/rev_19f8122-ef2f1c1.revisions;538;150;0;150;0;388;388;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_0d8aee7_1e29474/rev_0d8aee7-1e29474.revisions;538;150;0;150;0;388;388;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_c15a6d2_3afa0b2/rev_c15a6d2-3afa0b2.revisions;531;150;0;150;0;381;381;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_2713b6f_e72604a/rev_2713b6f-e72604a.revisions;542;154;0;154;0;388;388;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_6423db2_4a62d84/rev_6423db2-4a62d84.revisions;517;156;0;156;0;361;361;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_500c792_efd7ef6/rev_500c792-efd7ef6.revisions;543;154;0;154;0;389;387;1;1;1;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_b576834_2506a81/rev_b576834-2506a81.revisions;542;154;0;154;0;388;388;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_ed60dcc_0d6c9cc/rev_ed60dcc-0d6c9cc.revisions;535;154;0;154;0;381;381;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_40ba498_798eb82/rev_40ba498-798eb82.revisions;520;156;0;156;0;364;360;1;3;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_fb3b7e7_cba4695/rev_fb3b7e7-cba4695.revisions;579;154;0;154;0;425;425;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_e63d385_d52cbbc/rev_e63d385-d52cbbc.revisions;579;154;0;154;0;425;425;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_4e67935_d7f4d1a/rev_4e67935-d7f4d1a.revisions;579;154;0;154;0;425;425;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_9ccad7f_6761dde/rev_9ccad7f-6761dde.revisions;579;154;0;154;0;425;423;2;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_f95ea0c_04b2e77/rev_f95ea0c-04b2e77.revisions;581;154;0;154;0;427;427;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_f65425b_0ffb0f6/rev_f65425b-0ffb0f6.revisions;579;154;0;154;0;425;425;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_1a7d0eb_dd63687/rev_1a7d0eb-dd63687.revisions;581;154;0;154;0;427;427;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_646d305_be46bcb/rev_646d305-be46bcb.revisions;581;154;0;154;0;427;427;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_69b950b_c322bcc/rev_69b950b-c322bcc.revisions;582;154;0;154;0;428;426;1;1;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_ddd3a26_dc70bee/rev_ddd3a26-dc70bee.revisions;582;154;0;154;0;428;426;1;1;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_6890345_91a4dbe/rev_6890345-91a4dbe.revisions;580;154;0;154;0;426;424;1;1;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_5d0b885_4ddb60d/rev_5d0b885-4ddb60d.revisions;581;154;0;154;0;427;427;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_d492b56_6de4851/rev_d492b56-6de4851.revisions;581;154;0;154;0;427;427;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_fc91cd8_16a8bb8/rev_fc91cd8-16a8bb8.revisions;581;154;0;154;0;427;427;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_78d2120_fcc5f81/rev_78d2120-fcc5f81.revisions;581;154;0;154;0;427;427;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_e655e1e_5fe8752/rev_e655e1e-5fe8752.revisions;582;155;0;155;0;427;426;1;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_e655e1e_db21e5a/rev_e655e1e-db21e5a.revisions;582;155;0;155;0;427;427;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_739b6ba_daa0a4b/rev_739b6ba-daa0a4b.revisions;582;155;0;155;0;427;427;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_ac4ec29_41a6aee/rev_ac4ec29-41a6aee.revisions;586;155;0;155;0;431;431;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_b9dc5e7_5ce4898/rev_b9dc5e7-5ce4898.revisions;586;155;0;155;0;431;431;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_468a3d8_ba0dc38/rev_468a3d8-ba0dc38.revisions;586;155;0;155;0;431;431;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_34309f5_a51262b/rev_34309f5-a51262b.revisions;586;155;0;155;0;431;431;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_feedcd5_8378133/rev_feedcd5-8378133.revisions;587;155;0;155;0;432;432;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_8378133_798bf6a/rev_8378133-798bf6a.revisions;581;155;0;155;0;426;424;1;1;0;1;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_81ed7a0_48375f8/rev_81ed7a0-48375f8.revisions;587;155;0;155;0;432;432;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_5576aba_da61c09/rev_5576aba-da61c09.revisions;587;155;0;155;0;432;432;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_baadf78_58f2650/rev_baadf78-58f2650.revisions;595;155;0;155;0;440;440;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_8d0b8b9_dbeec55/rev_8d0b8b9-dbeec55.revisions;595;155;0;155;0;440;440;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_fa4a537_49dfdb4/rev_fa4a537-49dfdb4.revisions;596;155;0;155;0;441;441;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_560af84_f990996/rev_560af84-f990996.revisions;596;155;0;155;0;441;441;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_436a9cb_edeca22/rev_436a9cb-edeca22.revisions;597;155;0;155;0;442;442;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_75394ba_6b61905/rev_75394ba-6b61905.revisions;597;155;0;155;0;442;442;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_6d1f14f_5db3651/rev_6d1f14f-5db3651.revisions;597;155;0;155;0;442;442;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_ffa652b_6999a79/rev_ffa652b-6999a79.revisions;597;155;0;155;0;442;440;1;1;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_084a34f_d97090f/rev_084a34f-d97090f.revisions;600;155;0;155;0;445;445;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_4b174e6_4e7a801/rev_4b174e6-4e7a801.revisions;600;155;0;155;0;445;445;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_260cf9b_8921f2f/rev_260cf9b-8921f2f.revisions;602;155;0;155;0;447;447;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_05475b8_deda3fe/rev_05475b8-deda3fe.revisions;602;155;0;155;0;447;447;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_6de2d16_6f801c0/rev_6de2d16-6f801c0.revisions;597;155;0;155;0;442;440;1;1;1;1;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_6de2d16_0e068a0/rev_6de2d16-0e068a0.revisions;602;155;0;155;0;447;447;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_a906dec_6205804/rev_a906dec-6205804.revisions;597;155;0;155;0;442;440;1;1;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_a906dec_941a0e8/rev_a906dec-941a0e8.revisions;546;155;0;155;0;391;387;1;3;2;2;2;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_a906dec_7bec110/rev_a906dec-7bec110.revisions;602;155;0;155;0;447;447;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_3c4c901_afa3cfa/rev_3c4c901-afa3cfa.revisions;602;155;0;155;0;447;447;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_c6ee7d4_e96fc24/rev_c6ee7d4-e96fc24.revisions;596;155;0;155;0;441;441;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_0c533b0_b3403c8/rev_0c533b0-b3403c8.revisions;603;155;0;155;0;448;448;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_1352dba_2f2ba2f/rev_1352dba-2f2ba2f.revisions;603;155;0;155;0;448;448;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_6fc3a8a_262f8db/rev_6fc3a8a-262f8db.revisions;604;156;0;156;0;448;448;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_43c7f2a_f158501/rev_43c7f2a-f158501.revisions;604;156;0;156;0;448;448;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_11e6835_8ad526c/rev_11e6835-8ad526c.revisions;645;156;0;156;0;489;489;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_82d13da_4c815c5/rev_82d13da-4c815c5.revisions;645;156;0;156;0;489;489;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_00b9411_579d1cf/rev_00b9411-579d1cf.revisions;645;156;0;156;0;489;489;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_0011790_17587ab/rev_0011790-17587ab.revisions;645;156;0;156;0;489;488;1;0;1;1;1;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_17587ab_29d1814/rev_17587ab-29d1814.revisions;644;156;0;156;0;488;488;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_17587ab_8031d51/rev_17587ab-8031d51.revisions;644;156;0;156;0;488;488;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_d319d9a_cd85fa4/rev_d319d9a-cd85fa4.revisions;644;156;0;156;0;488;488;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_0d1dbd1_3749fe5/rev_0d1dbd1-3749fe5.revisions;650;156;0;156;0;494;494;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_914c134_422b9dc/rev_914c134-422b9dc.revisions;651;157;0;157;0;494;494;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_37547c5_d0f2516/rev_37547c5-d0f2516.revisions;652;157;0;157;0;495;495;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_d90a3aa_353fea5/rev_d90a3aa-353fea5.revisions;653;157;0;157;0;496;496;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_1064ca3_75b3340/rev_1064ca3-75b3340.revisions;646;157;0;157;0;489;487;1;1;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_d90a3aa_cd60afb/rev_d90a3aa-cd60afb.revisions;653;157;0;157;0;496;496;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_60ae5fa_a325b1e/rev_60ae5fa-a325b1e.revisions;655;157;0;157;0;498;498;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_60ae5fa_a82ad36/rev_60ae5fa-a82ad36.revisions;655;157;0;157;0;498;498;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_50a0213_42bfa5b/rev_50a0213-42bfa5b.revisions;655;157;0;157;0;498;498;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_a82ad36_992f455/rev_a82ad36-992f455.revisions;655;157;0;157;0;498;498;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_a7645d0_83793dc/rev_a7645d0-83793dc.revisions;655;157;0;157;0;498;498;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_4e665b4_271031e/rev_4e665b4-271031e.revisions;655;157;0;157;0;498;498;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_cfa5929_e1dcf69/rev_cfa5929-e1dcf69.revisions;655;157;0;157;0;498;498;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_d2ba90b_788343b/rev_d2ba90b-788343b.revisions;667;157;0;157;0;510;495;1;14;0;4;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_d2ba90b_b3d37df/rev_d2ba90b-b3d37df.revisions;655;157;0;157;0;498;498;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_b633222_b5d6624/rev_b633222-b5d6624.revisions;655;157;0;157;0;498;498;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_9e93afa_b2ae319/rev_9e93afa-b2ae319.revisions;655;157;0;157;0;498;498;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_9a99b31_6f238b4/rev_9a99b31-6f238b4.revisions;655;157;0;157;0;498;498;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_d4680ae_870a295/rev_d4680ae-870a295.revisions;656;157;0;157;0;499;499;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_74fa4be_30886e3/rev_74fa4be-30886e3.revisions;656;158;0;158;0;498;498;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_6fe14c0_0fa6535/rev_6fe14c0-0fa6535.revisions;662;158;0;158;0;504;504;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_0bfdc5a_a95ef81/rev_0bfdc5a-a95ef81.revisions;657;158;0;158;0;499;499;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_b0bdcc4_77d0f7e/rev_b0bdcc4-77d0f7e.revisions;647;158;0;158;0;489;489;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_aa6a4e3_9469278/rev_aa6a4e3-9469278.revisions;662;158;0;158;0;504;504;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_e10dc50_4fa1604/rev_e10dc50-4fa1604.revisions;662;158;0;158;0;504;504;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_c7ef057_c69228b/rev_c7ef057-c69228b.revisions;663;158;0;158;0;505;502;2;1;1;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_aa2acce_fc9fb46/rev_aa2acce-fc9fb46.revisions;663;158;0;158;0;505;505;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_ac95489_f2cc576/rev_ac95489-f2cc576.revisions;663;158;0;158;0;505;505;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_6238814_dc1d646/rev_6238814-dc1d646.revisions;663;158;0;158;0;505;505;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_0d72a72_06f4437/rev_0d72a72-06f4437.revisions;663;158;0;158;0;505;505;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_a4a1d33_93a490c/rev_a4a1d33-93a490c.revisions;663;158;0;158;0;505;505;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_187163c_6e98fe9/rev_187163c-6e98fe9.revisions;664;158;0;158;0;506;506;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_187163c_7cd0a4d/rev_187163c-7cd0a4d.revisions;664;158;0;158;0;506;506;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_2c08a8a_12642fb/rev_2c08a8a-12642fb.revisions;664;158;0;158;0;506;506;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_1fdf54c_00c7f4a/rev_1fdf54c-00c7f4a.revisions;664;158;0;158;0;506;506;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_d98de9c_3dc609d/rev_d98de9c-3dc609d.revisions;666;158;0;158;0;508;508;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_9ea4057_0116979/rev_9ea4057-0116979.revisions;667;158;0;158;0;509;509;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_39646cf_c8f0b21/rev_39646cf-c8f0b21.revisions;668;158;0;158;0;510;510;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_c3c631d_f813306/rev_c3c631d-f813306.revisions;668;158;0;158;0;510;510;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_a84674e_e859e43/rev_a84674e-e859e43.revisions;668;158;0;158;0;510;510;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_c7daa4a_36b31fc/rev_c7daa4a-36b31fc.revisions;668;158;0;158;0;510;510;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_3e5a7e6_2425b7f/rev_3e5a7e6-2425b7f.revisions;668;158;0;158;0;510;510;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_aee650a_878c88a/rev_aee650a-878c88a.revisions;662;158;0;158;0;504;504;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_056704e_cb5a85a/rev_056704e-cb5a85a.revisions;674;159;0;159;0;515;496;2;17;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_056704e_a024462/rev_056704e-a024462.revisions;667;158;0;158;0;509;509;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_d24904f_a73f442/rev_d24904f-a73f442.revisions;668;158;0;158;0;510;510;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_ffbc684_9c34449/rev_ffbc684-9c34449.revisions;673;158;0;158;0;515;515;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_c7c9a4c_e8265b7/rev_c7c9a4c-e8265b7.revisions;670;160;0;160;0;510;510;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_3e6b3e6_c52f223/rev_3e6b3e6-c52f223.revisions;675;160;0;160;0;515;515;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_0c46e6f_8d706dd/rev_0c46e6f-8d706dd.revisions;670;160;0;160;0;510;508;1;1;0;0;0;0
